# BUSCO version is: 5.7.1 
# The lineage dataset is: aves_odb10 (Creation date: 2024-01-08, number of genomes: 62, number of BUSCOs: 8338)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
29829at8782	Complete	scaffold5	7819132	7823693	+	464.4	232	https://v10-1.orthodb.org/?query=29829at8782	programmed cell death protein 2-like
29839at8782	Complete	scaffold5	2788526	2779663	-	610.5	316	https://v10-1.orthodb.org/?query=29839at8782	estradiol 17-beta-dehydrogenase 2
29865at8782	Complete	scaffold10	2907368	2926710	+	575.8	285	https://v10-1.orthodb.org/?query=29865at8782	Annexin
29867at8782	Missing
29877at8782	Complete	scaffold240	257078	261926	+	656.3	290	https://v10-1.orthodb.org/?query=29877at8782	Leucine-rich repeat
29879at8782	Complete	scaffold24	5885320	5778857	-	549.2	262	https://v10-1.orthodb.org/?query=29879at8782	leucine-rich repeat-containing protein 75A
29885at8782	Complete	scaffold15	1100835	1104635	+	578.8	269	https://v10-1.orthodb.org/?query=29885at8782	Transketolase-like, pyrimidine-binding domain
29902at8782	Complete	scaffold39	7316386	7313685	-	691.9	331	https://v10-1.orthodb.org/?query=29902at8782	proteinase-activated receptor 1
29909at8782	Complete	scaffold162	370658	376064	+	668.9	338	https://v10-1.orthodb.org/?query=29909at8782	leucine-rich repeat-containing protein 47
29918at8782	Complete	scaffold203	721583	726719	+	536.6	267	https://v10-1.orthodb.org/?query=29918at8782	aldose 1-epimerase
29919at8782	Complete	scaffold124	1452671	1418443	-	509.0	252	https://v10-1.orthodb.org/?query=29919at8782	IMP dehydrogenase/GMP reductase
29935at8782	Complete	scaffold284	80387	91714	+	715.7	325	https://v10-1.orthodb.org/?query=29935at8782	Ankyrin repeat
29958at8782	Complete	scaffold807	112306	111292	-	521.5	273	https://v10-1.orthodb.org/?query=29958at8782	chemokine XC receptor 1
29960at8782	Complete	scaffold313	48978	47760	-	687.7	318	https://v10-1.orthodb.org/?query=29960at8782	prolactin-releasing peptide receptor
29980at8782	Complete	scaffold529	234446	217741	-	414.4	201	https://v10-1.orthodb.org/?query=29980at8782	F-box domain
29992at8782	Complete	scaffold504	177708	175016	-	532.3	287	https://v10-1.orthodb.org/?query=29992at8782	NEMP family
30009at8782	Complete	scaffold29	1285287	1269189	-	436.2	189	https://v10-1.orthodb.org/?query=30009at8782	Peptidase M24
30017at8782	Complete	scaffold15	5487708	5457623	-	546.5	274	https://v10-1.orthodb.org/?query=30017at8782	hemK methyltransferase family member 1
30019at8782	Complete	scaffold30	111882	93899	-	538.8	237	https://v10-1.orthodb.org/?query=30019at8782	traB domain-containing protein
30020at8782	Complete	scaffold180	403428	440941	+	500.6	265	https://v10-1.orthodb.org/?query=30020at8782	Tetratricopeptide repeat
30023at8782	Complete	scaffold32	5267545	5272421	+	673.1	321	https://v10-1.orthodb.org/?query=30023at8782	mitochondrial ribosome-associated GTPase 2
30032at8782	Complete	scaffold103	256557	255517	-	497.8	270	https://v10-1.orthodb.org/?query=30032at8782	UDP-GalNAc:beta-1, 3-N-acetylgalactosaminyltransferase 1
30045at8782	Complete	scaffold24	3977755	3983789	+	626.6	311	https://v10-1.orthodb.org/?query=30045at8782	cystinosin
30054at8782	Complete	scaffold807	49227	50736	+	675.7	342	https://v10-1.orthodb.org/?query=30054at8782	C-C chemokine receptor type 9
30072at8782	Complete	scaffold153	934972	945313	+	433.7	221	https://v10-1.orthodb.org/?query=30072at8782	brorin
30073at8782	Complete	scaffold346	1148630	1138944	-	654.8	290	https://v10-1.orthodb.org/?query=30073at8782	WD40 repeat
30074at8782	Complete	scaffold10	3651527	3642894	-	856.1	514	https://v10-1.orthodb.org/?query=30074at8782	U3 small nucleolar ribonucleoprotein complex, subunit Mpp10
30078at8782	Complete	scaffold265	1695398	1703397	+	518.2	252	https://v10-1.orthodb.org/?query=30078at8782	Wnt
30081at8782	Complete	scaffold89	2535905	2534861	-	600.5	303	https://v10-1.orthodb.org/?query=30081at8782	platelet-activating factor receptor
30084at8782	Complete	scaffold7	10971428	10972508	+	595.7	313	https://v10-1.orthodb.org/?query=30084at8782	Transcription elongation factor S-II, central domain
30086at8782	Complete	scaffold90	1763152	1782783	+	636.7	260	https://v10-1.orthodb.org/?query=30086at8782	Protein kinase domain
30089at8782	Complete	scaffold802	126438	64604	-	496.2	234	https://v10-1.orthodb.org/?query=30089at8782	7TM GPCR, serpentine receptor class v (Srv)
30109at8782	Complete	scaffold90	3419488	3430946	+	529.1	245	https://v10-1.orthodb.org/?query=30109at8782	very-long-chain enoyl-CoA reductase
30117at8782	Complete	scaffold378	75320	68422	-	511.7	250	https://v10-1.orthodb.org/?query=30117at8782	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain
30122at8782	Complete	scaffold176	555389	565415	+	578.1	284	https://v10-1.orthodb.org/?query=30122at8782	UBX domain
30142at8782	Complete	scaffold1	47271	60341	+	616.3	278	https://v10-1.orthodb.org/?query=30142at8782	39S ribosomal protein L39, mitochondrial
30146at8782	Complete	scaffold111	2378833	2417330	+	517.5	238	https://v10-1.orthodb.org/?query=30146at8782	opsin-3
30150at8782	Complete	scaffold35	3711715	3694172	-	662.8	356	https://v10-1.orthodb.org/?query=30150at8782	zinc transporter 10
30153at8782	Complete	scaffold4	6346446	6352306	+	476.9	317	https://v10-1.orthodb.org/?query=30153at8782	MANSC domain-containing protein 1
30155at8782	Complete	scaffold126	1242671	1221458	-	590.3	311	https://v10-1.orthodb.org/?query=30155at8782	LEM domain
30156at8782	Complete	scaffold17	681273	642011	-	621.5	319	https://v10-1.orthodb.org/?query=30156at8782	SH3 domain-binding protein 5
30157at8782	Complete	scaffold114	1118790	1106375	-	447.3	249	https://v10-1.orthodb.org/?query=30157at8782	Small GTPase
30158at8782	Complete	scaffold15	2414837	2421711	+	766.0	349	https://v10-1.orthodb.org/?query=30158at8782	Zinc finger C2H2 superfamily
30159at8782	Complete	scaffold42	3357187	3366303	+	185.3	91	https://v10-1.orthodb.org/?query=30159at8782	protein PRRC1
30162at8782	Complete	scaffold79	2725789	2727133	+	511.5	241	https://v10-1.orthodb.org/?query=30162at8782	7TM GPCR, serpentine receptor class v (Srv)
30173at8782	Complete	scaffold352	1941	11038	+	508.8	241	https://v10-1.orthodb.org/?query=30173at8782	DNA polymerase beta
30174at8782	Duplicated	scaffold20	3429950	3434584	+	784.6	330	https://v10-1.orthodb.org/?query=30174at8782	Zinc finger, RING-type
30174at8782	Duplicated	scaffold20	3444543	3449177	+	784.6	330	https://v10-1.orthodb.org/?query=30174at8782	Zinc finger, RING-type
30176at8782	Complete	scaffold51	3136197	3144396	+	620.8	283	https://v10-1.orthodb.org/?query=30176at8782	Major intrinsic protein
30178at8782	Complete	scaffold1215	8710	15661	+	661.9	308	https://v10-1.orthodb.org/?query=30178at8782	NAD(P)-binding domain
30188at8782	Complete	scaffold51	4489008	4466255	-	663.9	309	https://v10-1.orthodb.org/?query=30188at8782	7TM GPCR, serpentine receptor class v (Srv)
30191at8782	Complete	scaffold403	197701	186651	-	346.8	174	https://v10-1.orthodb.org/?query=30191at8782	Zinc finger, GATA-type
30193at8782	Complete	scaffold113	1849037	1849856	+	442.2	238	https://v10-1.orthodb.org/?query=30193at8782	Cavin family
30210at8782	Complete	scaffold39	7234703	7225624	-	581.0	283	https://v10-1.orthodb.org/?query=30210at8782	Corticotropin-releasing factor-binding protein
30239at8782	Complete	scaffold150	1968828	1941614	-	795.0	349	https://v10-1.orthodb.org/?query=30239at8782	Protein-L-isoaspartate O-methyltransferase domain-containing protein 1
30241at8782	Complete	scaffold297	544621	532428	-	480.2	283	https://v10-1.orthodb.org/?query=30241at8782	zinc finger MYND domain-containing protein 12
30248at8782	Complete	scaffold96	2831234	2832506	+	469.7	267	https://v10-1.orthodb.org/?query=30248at8782	G protein-coupled receptor, rhodopsin-like
30252at8782	Complete	scaffold39	7361842	7364598	+	642.5	320	https://v10-1.orthodb.org/?query=30252at8782	proteinase-activated receptor 3
30261at8782	Complete	scaffold358	146233	179784	+	415.7	231	https://v10-1.orthodb.org/?query=30261at8782	MiT/TFE transcription factors, C-terminal
30285at8782	Missing
30287at8782	Complete	scaffold68	134502	118031	-	570.9	285	https://v10-1.orthodb.org/?query=30287at8782	Alcohol dehydrogenase, N-terminal
30293at8782	Complete	scaffold588	26903	12137	-	473.0	237	https://v10-1.orthodb.org/?query=30293at8782	GPN-loop GTPase
30305at8782	Duplicated	scaffold13	5216073	5259053	+	439.9	208	https://v10-1.orthodb.org/?query=30305at8782	Ribosomal protein L37/S30
30305at8782	Duplicated	scaffold13	5270015	5276086	+	439.4	208	https://v10-1.orthodb.org/?query=30305at8782	Ribosomal protein L37/S30
30321at8782	Complete	scaffold105	703600	708591	+	589.0	279	https://v10-1.orthodb.org/?query=30321at8782	Fatty acid hydroxylase
30323at8782	Complete	scaffold17	1224872	1242195	+	615.9	292	https://v10-1.orthodb.org/?query=30323at8782	Alpha/beta hydrolase fold-1
30329at8782	Complete	scaffold7	1183051	1197020	+	513.0	263	https://v10-1.orthodb.org/?query=30329at8782	SARAH domain
30333at8782	Complete	scaffold24	3907374	3902758	-	460.7	264	https://v10-1.orthodb.org/?query=30333at8782	spermatogenesis-associated protein 22
30343at8782	Complete	scaffold871	10259	11366	+	623.7	307	https://v10-1.orthodb.org/?query=30343at8782	G-protein coupled receptor 15
30365at8782	Complete	scaffold335	338614	394280	+	486.1	239	https://v10-1.orthodb.org/?query=30365at8782	High mobility group box domain
30369at8782	Complete	scaffold1	4324974	4331946	+	528.6	255	https://v10-1.orthodb.org/?query=30369at8782	Ester hydrolase C11orf54
30371at8782	Complete	scaffold257	1043557	1042521	-	597.0	282	https://v10-1.orthodb.org/?query=30371at8782	Calcium homeostasis modulator family
30376at8782	Complete	scaffold372	652734	629491	-	590.0	286	https://v10-1.orthodb.org/?query=30376at8782	NADP-dependent oxidoreductase domain
30377at8782	Complete	scaffold2	7461225	7473234	+	652.4	283	https://v10-1.orthodb.org/?query=30377at8782	5'-nucleotidase
30380at8782	Complete	scaffold17	7955477	7942290	-	571.2	267	https://v10-1.orthodb.org/?query=30380at8782	Oxidoreductase NAD-binding domain-containing protein 1
30381at8782	Complete	scaffold24	4238206	4227178	-	507.6	248	https://v10-1.orthodb.org/?query=30381at8782	adenosine receptor A2b
30384at8782	Complete	scaffold28	5766129	5755702	-	595.0	262	https://v10-1.orthodb.org/?query=30384at8782	N-acylethanolamine-hydrolyzing acid amidase
30386at8782	Complete	scaffold131	1519752	1526783	+	633.4	313	https://v10-1.orthodb.org/?query=30386at8782	acetylserotonin O-methyltransferase
30387at8782	Complete	scaffold522	313508	308814	-	600.1	287	https://v10-1.orthodb.org/?query=30387at8782	Thrombospondin type-1 (TSP1) repeat
30396at8782	Complete	scaffold2	4213509	4206429	-	518.2	233	https://v10-1.orthodb.org/?query=30396at8782	WD40 repeat
30397at8782	Complete	scaffold31	1614688	1625237	+	524.1	290	https://v10-1.orthodb.org/?query=30397at8782	Centrosomal CEP44 domain
30406at8782	Complete	scaffold81	2456825	2429720	-	728.0	365	https://v10-1.orthodb.org/?query=30406at8782	WH2 domain
30411at8782	Complete	scaffold14	6383985	6374133	-	603.9	282	https://v10-1.orthodb.org/?query=30411at8782	Diacylglycerol acyltransferase
30416at8782	Complete	scaffold4	2409628	2417196	+	513.5	246	https://v10-1.orthodb.org/?query=30416at8782	WD40 repeat
30419at8782	Complete	scaffold372	24274	44417	+	662.7	308	https://v10-1.orthodb.org/?query=30419at8782	OAR domain
30420at8782	Complete	scaffold42	499465	489713	-	590.6	277	https://v10-1.orthodb.org/?query=30420at8782	Protein prenyltransferase, alpha subunit
30421at8782	Complete	scaffold853	52597	45603	-	502.4	264	https://v10-1.orthodb.org/?query=30421at8782	Ankyrin repeat
30425at8782	Complete	scaffold136	1488816	1470444	-	651.4	317	https://v10-1.orthodb.org/?query=30425at8782	tRNA dimethylallyltransferase, mitochondrial
30427at8782	Complete	scaffold3	11094293	11109285	+	559.2	254	https://v10-1.orthodb.org/?query=30427at8782	protein ZNF365
30428at8782	Complete	scaffold240	366457	367314	+	143.6	79	https://v10-1.orthodb.org/?query=30428at8782	UPF0450 protein C17orf58 homolog
30436at8782	Fragmented	scaffold160	125822	116545	-	532.0	270	https://v10-1.orthodb.org/?query=30436at8782	D(3) dopamine receptor
30441at8782	Complete	scaffold43	1559458	1557691	-	624.7	388	https://v10-1.orthodb.org/?query=30441at8782	A-kinase anchor protein 5
30442at8782	Missing
30445at8782	Complete	scaffold385	242313	246500	+	661.9	278	https://v10-1.orthodb.org/?query=30445at8782	DDB1- and CUL4-associated factor 7
30450at8782	Complete	scaffold104	2548905	2543633	-	553.7	261	https://v10-1.orthodb.org/?query=30450at8782	protein ATP1B4
30457at8782	Complete	scaffold334	410917	402800	-	543.6	277	https://v10-1.orthodb.org/?query=30457at8782	Decaprenyl diphosphate synthase-like
30463at8782	Complete	scaffold34	4605642	4592749	-	420.3	190	https://v10-1.orthodb.org/?query=30463at8782	Glycosyl transferase family 29
30465at8782	Complete	scaffold371	600283	606363	+	497.3	246	https://v10-1.orthodb.org/?query=30465at8782	Haem oxygenase-like
30468at8782	Complete	scaffold52	554414	551390	-	653.0	290	https://v10-1.orthodb.org/?query=30468at8782	Glycosyl transferase 64 domain
30473at8782	Complete	scaffold923	80109	81192	+	717.7	327	https://v10-1.orthodb.org/?query=30473at8782	chemokine-like receptor 1
30474at8782	Complete	scaffold462	475274	464207	-	513.5	266	https://v10-1.orthodb.org/?query=30474at8782	Replication factor C, C-terminal
30476at8782	Complete	scaffold105	1110076	1086139	-	384.6	278	https://v10-1.orthodb.org/?query=30476at8782	Death domain
30477at8782	Complete	scaffold30	253323	269832	+	660.4	321	https://v10-1.orthodb.org/?query=30477at8782	Membrane protein MLC1
30480at8782	Complete	scaffold75	2340732	2336133	-	477.3	252	https://v10-1.orthodb.org/?query=30480at8782	Protein Njmu-R1
30483at8782	Complete	scaffold577	305031	164562	-	630.8	282	https://v10-1.orthodb.org/?query=30483at8782	lymphoid enhancer-binding factor 1
30484at8782	Complete	scaffold443	346569	350527	+	622.2	323	https://v10-1.orthodb.org/?query=30484at8782	Zinc finger C2H2-type
30485at8782	Complete	scaffold37	5374238	5353537	-	640.7	347	https://v10-1.orthodb.org/?query=30485at8782	Lysosome-associated membrane glycoprotein
30499at8782	Complete	scaffold6	6791181	6790072	-	552.3	267	https://v10-1.orthodb.org/?query=30499at8782	heparan sulfate glucosamine 3-O-sulfotransferase 1
30504at8782	Complete	scaffold58	4543858	4538347	-	583.8	270	https://v10-1.orthodb.org/?query=30504at8782	Activator of Hsp90 ATPase homologue 1-like
30511at8782	Complete	scaffold106	1938170	1937096	-	681.9	327	https://v10-1.orthodb.org/?query=30511at8782	C-C chemokine receptor type 4
30512at8782	Complete	scaffold97	1652226	1649093	-	399.7	177	https://v10-1.orthodb.org/?query=30512at8782	WD40 repeat
30518at8782	Complete	scaffold24	4925602	4938478	+	554.9	292	https://v10-1.orthodb.org/?query=30518at8782	Flotillin, C-terminal domain
30520at8782	Complete	scaffold26	5217469	5218601	+	709.9	307	https://v10-1.orthodb.org/?query=30520at8782	7TM GPCR, serpentine receptor class v (Srv)
30527at8782	Complete	scaffold22	2955245	2954336	-	683.9	280	https://v10-1.orthodb.org/?query=30527at8782	E3 ubiquitin-protein ligase
30528at8782	Complete	scaffold5	236092	246838	+	432.4	208	https://v10-1.orthodb.org/?query=30528at8782	Alpha carbonic anhydrase domain
30547at8782	Complete	scaffold3	7384365	7388744	+	344.7	159	https://v10-1.orthodb.org/?query=30547at8782	growth hormone-inducible transmembrane protein
30550at8782	Complete	scaffold190	759174	758130	-	656.7	301	https://v10-1.orthodb.org/?query=30550at8782	7TM GPCR, serpentine receptor class x  (Srx)
30555at8782	Complete	scaffold81	1367753	1383198	+	431.1	209	https://v10-1.orthodb.org/?query=30555at8782	Wnt
30560at8782	Complete	scaffold514	388374	376652	-	685.3	340	https://v10-1.orthodb.org/?query=30560at8782	C-C chemokine receptor type 7
30561at8782	Complete	scaffold372	119308	116933	-	412.6	208	https://v10-1.orthodb.org/?query=30561at8782	SAM-dependent methyltransferase RsmB/NOP2-type
30562at8782	Complete	scaffold475	734067	730050	-	555.1	279	https://v10-1.orthodb.org/?query=30562at8782	interleukin enhancer-binding factor 2
30564at8782	Complete	scaffold121	1017550	1012357	-	683.3	339	https://v10-1.orthodb.org/?query=30564at8782	Olfactomedin-like domain
30568at8782	Complete	scaffold25	2639337	2634439	-	411.7	259	https://v10-1.orthodb.org/?query=30568at8782	coiled-coil domain-containing protein 102B
30574at8782	Complete	scaffold780	114055	89866	-	489.6	280	https://v10-1.orthodb.org/?query=30574at8782	WD repeat-containing protein 73
30577at8782	Complete	scaffold265	2225627	2234338	+	448.0	244	https://v10-1.orthodb.org/?query=30577at8782	Mab-21 domain
30578at8782	Complete	scaffold347	419869	423633	+	588.0	267	https://v10-1.orthodb.org/?query=30578at8782	beta-sarcoglycan
30582at8782	Complete	scaffold4	1132268	1163589	+	675.6	379	https://v10-1.orthodb.org/?query=30582at8782	bcl-2-like protein 13
30586at8782	Complete	scaffold8	1276120	1266027	-	600.8	271	https://v10-1.orthodb.org/?query=30586at8782	tRNA-dihydrouridine(20a/20b) synthase 
30593at8782	Complete	scaffold335	664168	665077	+	601.9	253	https://v10-1.orthodb.org/?query=30593at8782	Sulfotransferase
30594at8782	Complete	scaffold40	4694386	4654881	-	604.8	278	https://v10-1.orthodb.org/?query=30594at8782	Type 2 lactosamine alpha-2,3-sialyltransferase
30599at8782	Complete	scaffold417	68376	83809	+	596.3	268	https://v10-1.orthodb.org/?query=30599at8782	TMEM206 protein
30607at8782	Complete	scaffold427	217159	241900	+	623.6	309	https://v10-1.orthodb.org/?query=30607at8782	CST complex subunit STN1
30609at8782	Complete	scaffold123	1318717	1317586	-	745.7	337	https://v10-1.orthodb.org/?query=30609at8782	Potassium channel, inwardly rectifying, transmembrane domain
30615at8782	Complete	scaffold711	247557	246855	-	399.8	212	https://v10-1.orthodb.org/?query=30615at8782	Lamina-associated polypeptide 1C
30623at8782	Complete	scaffold2	6463496	6482898	+	667.3	337	https://v10-1.orthodb.org/?query=30623at8782	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein
30632at8782	Complete	scaffold80	2922630	2953156	+	589.8	276	https://v10-1.orthodb.org/?query=30632at8782	SH3 domain
30640at8782	Complete	scaffold278	1217127	1237680	+	568.0	282	https://v10-1.orthodb.org/?query=30640at8782	Aminoacyl-tRNA synthetase, class Ic
30642at8782	Complete	scaffold97	1747065	1746084	-	454.9	227	https://v10-1.orthodb.org/?query=30642at8782	protein FAM212B
30646at8782	Complete	scaffold64	2370783	2362933	-	261.5	106	https://v10-1.orthodb.org/?query=30646at8782	Guanine nucleotide-binding protein subunit beta-4
30651at8782	Complete	scaffold343	9433	14309	+	552.4	271	https://v10-1.orthodb.org/?query=30651at8782	opsin-5-like
30656at8782	Complete	scaffold263	93386	96159	+	556.8	289	https://v10-1.orthodb.org/?query=30656at8782	GPCR family 3, C-terminal
30659at8782	Complete	scaffold131	1435512	1434441	-	705.1	333	https://v10-1.orthodb.org/?query=30659at8782	P2Y purinoceptor 8
30662at8782	Complete	scaffold24	3459377	3434046	-	602.4	270	https://v10-1.orthodb.org/?query=30662at8782	DNA recombination and repair protein Rad51-like, C-terminal
30663at8782	Complete	scaffold361	160953	163554	+	580.1	279	https://v10-1.orthodb.org/?query=30663at8782	Leucine-rich repeat
30666at8782	Complete	scaffold204	1038042	1048482	+	676.6	346	https://v10-1.orthodb.org/?query=30666at8782	Transmembrane protein 237
30668at8782	Complete	scaffold205	958331	952180	-	616.7	300	https://v10-1.orthodb.org/?query=30668at8782	Immunoglobulin
30670at8782	Complete	scaffold130	373207	339118	-	670.0	322	https://v10-1.orthodb.org/?query=30670at8782	Lunapark domain
30677at8782	Complete	scaffold514	129787	135616	+	314.9	279	https://v10-1.orthodb.org/?query=30677at8782	Gasdermin, pore forming domain
30679at8782	Complete	scaffold347	416271	342324	-	674.6	382	https://v10-1.orthodb.org/?query=30679at8782	mitochondria-eating protein
30681at8782	Complete	scaffold161	1392129	1390596	-	752.8	405	https://v10-1.orthodb.org/?query=30681at8782	Gap junction protein
30683at8782	Complete	scaffold210	971175	984204	+	898.6	463	https://v10-1.orthodb.org/?query=30683at8782	cyclin-K
30688at8782	Complete	scaffold192	95529	110602	+	1308.9	704	https://v10-1.orthodb.org/?query=30688at8782	PNN-interacting serine/arginine-rich protein
30702at8782	Complete	scaffold206	471297	479911	+	585.1	254	https://v10-1.orthodb.org/?query=30702at8782	Beta-tectorin
30706at8782	Complete	scaffold508	330249	317500	-	587.4	279	https://v10-1.orthodb.org/?query=30706at8782	cell growth regulator with RING finger domain protein 1
30708at8782	Complete	scaffold39	9241444	9224752	-	538.9	303	https://v10-1.orthodb.org/?query=30708at8782	Pentatricopeptide repeat
30710at8782	Duplicated	scaffold396	117529	119108	+	521.3	277	https://v10-1.orthodb.org/?query=30710at8782	Cyclic AMP-dependent transcription factor ATF-4
30710at8782	Duplicated	scaffold396	128288	129867	+	521.3	277	https://v10-1.orthodb.org/?query=30710at8782	Cyclic AMP-dependent transcription factor ATF-4
30710at8782	Duplicated	scaffold4911	748	2658	+	521.3	277	https://v10-1.orthodb.org/?query=30710at8782	Cyclic AMP-dependent transcription factor ATF-4
30713at8782	Complete	scaffold169	220891	238332	+	787.1	339	https://v10-1.orthodb.org/?query=30713at8782	Protein phosphatase 2A, regulatory B subunit, B56
30720at8782	Complete	scaffold552	222325	227160	+	557.5	262	https://v10-1.orthodb.org/?query=30720at8782	Ceroid-lipofuscinosis neuronal protein 5
30721at8782	Complete	scaffold286	776857	765490	-	700.5	316	https://v10-1.orthodb.org/?query=30721at8782	glycosyltransferase 8 domain-containing protein 2
30735at8782	Complete	scaffold88	1396022	1406819	+	628.5	276	https://v10-1.orthodb.org/?query=30735at8782	Fibrinogen-like 1
30743at8782	Complete	scaffold177	212073	203449	-	449.3	274	https://v10-1.orthodb.org/?query=30743at8782	vacuolar protein sorting-associated protein 26A
30747at8782	Complete	scaffold361	390169	337500	-	562.8	264	https://v10-1.orthodb.org/?query=30747at8782	Aminoglycoside phosphotransferase
30751at8782	Complete	scaffold44	3769169	3742815	-	1040.6	351	https://v10-1.orthodb.org/?query=30751at8782	Leucine-rich repeat
30757at8782	Complete	scaffold3	1770212	1922707	+	583.0	258	https://v10-1.orthodb.org/?query=30757at8782	adenosine kinase
30766at8782	Complete	scaffold35	3121313	3191576	+	712.3	318	https://v10-1.orthodb.org/?query=30766at8782	Transforming growth factor beta-2
30767at8782	Complete	scaffold66	1441575	1430504	-	466.9	232	https://v10-1.orthodb.org/?query=30767at8782	probable methyltransferase-like protein 15
30774at8782	Complete	scaffold37	33383	18108	-	825.3	409	https://v10-1.orthodb.org/?query=30774at8782	Pleckstrin homology domain
30777at8782	Complete	scaffold80	2743634	2730522	-	557.6	225	https://v10-1.orthodb.org/?query=30777at8782	four and a half LIM domains protein 2
30779at8782	Complete	scaffold79	2818938	2821563	+	564.8	278	https://v10-1.orthodb.org/?query=30779at8782	Carbohydrate binding module family 25
30785at8782	Complete	scaffold574	83213	86678	+	507.9	237	https://v10-1.orthodb.org/?query=30785at8782	NADP-dependent oxidoreductase domain
30798at8782	Complete	scaffold62	468626	475821	+	598.2	276	https://v10-1.orthodb.org/?query=30798at8782	Methionine adenosyltransferase 2 subunit beta
30806at8782	Fragmented	scaffold135	47824	58523	+	404.1	220	https://v10-1.orthodb.org/?query=30806at8782	Mitochondrial fission regulator 1
30809at8782	Complete	scaffold482	264732	279122	+	573.0	279	https://v10-1.orthodb.org/?query=30809at8782	ubiquitin-like modifier-activating enzyme 5
30824at8782	Complete	scaffold114	1100944	1082492	-	531.7	277	https://v10-1.orthodb.org/?query=30824at8782	putative methyltransferase NSUN3
30827at8782	Complete	scaffold416	150328	149332	-	625.0	282	https://v10-1.orthodb.org/?query=30827at8782	neuropeptides B/W receptor type 2
30829at8782	Complete	scaffold1725	8367	18584	+	629.3	282	https://v10-1.orthodb.org/?query=30829at8782	visual pigment-like receptor peropsin
30832at8782	Complete	scaffold134	994120	982798	-	553.4	275	https://v10-1.orthodb.org/?query=30832at8782	Immunoglobulin
30834at8782	Complete	scaffold2108	25604	32619	+	464.9	263	https://v10-1.orthodb.org/?query=30834at8782	baculoviral IAP repeat-containing protein 7
30850at8782	Complete	scaffold373	164841	158154	-	552.5	262	https://v10-1.orthodb.org/?query=30850at8782	NUDIX hydrolase domain
30852at8782	Complete	scaffold43	5886958	5888035	+	716.7	320	https://v10-1.orthodb.org/?query=30852at8782	type-1 angiotensin II receptor
30867at8782	Complete	scaffold94	2809314	2801016	-	471.4	223	https://v10-1.orthodb.org/?query=30867at8782	DnaJ domain
30891at8782	Complete	scaffold430	60467	49867	-	495.7	225	https://v10-1.orthodb.org/?query=30891at8782	mitochondrial folate transporter/carrier
30892at8782	Complete	scaffold20	1890386	1969091	+	665.4	293	https://v10-1.orthodb.org/?query=30892at8782	Sulfotransferase
30897at8782	Complete	scaffold330	656693	665763	+	581.0	263	https://v10-1.orthodb.org/?query=30897at8782	DNA repair protein RAD51 homolog
30910at8782	Complete	scaffold13	4326820	4332474	+	579.8	283	https://v10-1.orthodb.org/?query=30910at8782	F-box domain
30915at8782	Complete	scaffold330	721286	687571	-	695.7	341	https://v10-1.orthodb.org/?query=30915at8782	regulator of microtubule dynamics protein 3
30920at8782	Complete	scaffold514	491710	460963	-	1084.7	289	https://v10-1.orthodb.org/?query=30920at8782	Intermediate filament, rod domain
30921at8782	Complete	scaffold461	310719	306518	-	675.8	351	https://v10-1.orthodb.org/?query=30921at8782	BSD domain
30926at8782	Complete	scaffold180	519166	528996	+	495.3	254	https://v10-1.orthodb.org/?query=30926at8782	Oxidoreductase FAD/NAD(P)-binding
30938at8782	Complete	scaffold26	582742	587081	+	614.8	286	https://v10-1.orthodb.org/?query=30938at8782	Lactate/malate dehydrogenase, C-terminal
30939at8782	Complete	scaffold328	338984	343289	+	510.0	263	https://v10-1.orthodb.org/?query=30939at8782	Zinc finger C2H2-type
30941at8782	Complete	scaffold794	111383	110366	-	573.3	307	https://v10-1.orthodb.org/?query=30941at8782	Putative G-protein coupled receptor 160
30944at8782	Complete	scaffold136	1563390	1562334	-	577.1	303	https://v10-1.orthodb.org/?query=30944at8782	cannabinoid receptor 2
30948at8782	Complete	scaffold72	796950	779867	-	434.6	202	https://v10-1.orthodb.org/?query=30948at8782	Histone-lysine N-methyltransferase
30949at8782	Complete	scaffold159	1523546	1518292	-	555.6	305	https://v10-1.orthodb.org/?query=30949at8782	tyrosine-protein phosphatase non-receptor type 7
30955at8782	Complete	scaffold10	1080772	1067145	-	560.7	256	https://v10-1.orthodb.org/?query=30955at8782	F-box only protein 22
30957at8782	Complete	scaffold216	280164	279303	-	433.2	198	https://v10-1.orthodb.org/?query=30957at8782	G protein-coupled receptor, rhodopsin-like
30985at8782	Complete	scaffold7	683596	687160	+	435.6	205	https://v10-1.orthodb.org/?query=30985at8782	AdipoR/Haemolysin-III-related
30992at8782	Complete	scaffold299	598445	613260	+	580.4	261	https://v10-1.orthodb.org/?query=30992at8782	TRAM/LAG1/CLN8 homology domain
31002at8782	Complete	scaffold317	609793	614431	+	652.8	309	https://v10-1.orthodb.org/?query=31002at8782	FAD/NAD(P)-binding domain
31012at8782	Complete	scaffold807	149560	150622	+	595.1	289	https://v10-1.orthodb.org/?query=31012at8782	G protein-coupled receptor, rhodopsin-like
31029at8782	Complete	scaffold152	514599	518099	+	659.6	278	https://v10-1.orthodb.org/?query=31029at8782	GTP binding domain
