# BUSCO version is: 5.7.1 
# The lineage dataset is: aves_odb10 (Creation date: 2024-01-08, number of genomes: 62, number of BUSCOs: 8338)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
24573at8782	Complete	scaffold263	985714	931762	-	830.7	343	https://v10-1.orthodb.org/?query=24573at8782	MATH/TRAF domain
24577at8782	Complete	scaffold415	730916	714371	-	698.3	347	https://v10-1.orthodb.org/?query=24577at8782	Strictosidine synthase, conserved region
24578at8782	Complete	scaffold164	53244	46338	-	926.4	396	https://v10-1.orthodb.org/?query=24578at8782	UBX domain
24583at8782	Complete	scaffold669	102194	89073	-	757.4	356	https://v10-1.orthodb.org/?query=24583at8782	beclin 1-associated autophagy-related key regulator
24584at8782	Complete	scaffold100	2267577	2269628	+	681.0	318	https://v10-1.orthodb.org/?query=24584at8782	Vasopressin V1b receptor
24591at8782	Complete	scaffold35	2304106	2287580	-	713.0	357	https://v10-1.orthodb.org/?query=24591at8782	Fork head domain
24597at8782	Complete	scaffold24	1628541	1627209	-	806.3	388	https://v10-1.orthodb.org/?query=24597at8782	neuropeptide Y receptor type 5
24604at8782	Complete	scaffold228	19762	49770	+	584.1	308	https://v10-1.orthodb.org/?query=24604at8782	smoothelin-like protein 2
24619at8782	Complete	scaffold21	2082396	2092661	+	523.7	261	https://v10-1.orthodb.org/?query=24619at8782	solute carrier family 25 member 46
24624at8782	Complete	scaffold491	311316	300268	-	661.3	326	https://v10-1.orthodb.org/?query=24624at8782	Carboxypeptidase, activation peptide
24627at8782	Duplicated	scaffold146	2957793	2965708	+	651.1	327	https://v10-1.orthodb.org/?query=24627at8782	Putative UDP-sugar transporter protein SLC35A5
24627at8782	Duplicated	scaffold576	430767	424509	-	636.5	310	https://v10-1.orthodb.org/?query=24627at8782	Putative UDP-sugar transporter protein SLC35A5
24628at8782	Complete	scaffold139	2000175	2010821	+	638.8	324	https://v10-1.orthodb.org/?query=24628at8782	FAM69, protein-kinase domain
24644at8782	Complete	scaffold153	1272635	1258679	-	843.7	466	https://v10-1.orthodb.org/?query=24644at8782	DNA polymerase eta
24666at8782	Complete	scaffold11	5674299	5668097	-	655.4	308	https://v10-1.orthodb.org/?query=24666at8782	HIV Tat-specific factor 1
24673at8782	Complete	scaffold89	709487	695157	-	613.2	354	https://v10-1.orthodb.org/?query=24673at8782	EF-hand calcium-binding domain-containing protein 14
24682at8782	Complete	scaffold149	1440678	1450631	+	822.7	354	https://v10-1.orthodb.org/?query=24682at8782	PPM-type phosphatase domain
24685at8782	Complete	scaffold60	3452502	3398928	-	609.8	309	https://v10-1.orthodb.org/?query=24685at8782	Aminotransferase class IV
24687at8782	Complete	scaffold294	26534	44207	+	540.2	243	https://v10-1.orthodb.org/?query=24687at8782	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
24704at8782	Complete	scaffold39	128317	135119	+	838.3	380	https://v10-1.orthodb.org/?query=24704at8782	Helicase/UvrB, N-terminal
24712at8782	Complete	scaffold176	1700966	1714089	+	621.6	389	https://v10-1.orthodb.org/?query=24712at8782	Immunoglobulin
24716at8782	Complete	scaffold8	1846681	1884277	+	788.0	402	https://v10-1.orthodb.org/?query=24716at8782	Prefoldin-like
24719at8782	Complete	scaffold1	9052364	9038378	-	914.7	456	https://v10-1.orthodb.org/?query=24719at8782	Membrane-associated transporter protein
24721at8782	Complete	scaffold528	405080	458191	+	816.9	428	https://v10-1.orthodb.org/?query=24721at8782	protein AATF
24725at8782	Complete	scaffold11	1211172	1349874	+	581.9	301	https://v10-1.orthodb.org/?query=24725at8782	dachshund homolog 2
24726at8782	Complete	scaffold743	15952	42810	+	918.6	620	https://v10-1.orthodb.org/?query=24726at8782	coiled-coil domain-containing protein 13
24729at8782	Complete	scaffold442	72366	74156	+	715.2	321	https://v10-1.orthodb.org/?query=24729at8782	Alpha 1,4-glycosyltransferase domain
24730at8782	Complete	scaffold776	99753	104450	+	616.5	332	https://v10-1.orthodb.org/?query=24730at8782	Peptidase family A1 domain
24734at8782	Complete	scaffold15	526810	532922	+	735.2	340	https://v10-1.orthodb.org/?query=24734at8782	GDP-fucose protein O-fucosyltransferase
24738at8782	Complete	scaffold208	1347307	1360594	+	642.0	291	https://v10-1.orthodb.org/?query=24738at8782	PDZ domain
24743at8782	Complete	scaffold301	470929	472483	+	642.3	371	https://v10-1.orthodb.org/?query=24743at8782	Hyaluronidase
24754at8782	Complete	scaffold446	473431	510077	+	709.6	365	https://v10-1.orthodb.org/?query=24754at8782	2-oxoacid dehydrogenase acyltransferase, catalytic domain
24756at8782	Complete	scaffold180	130758	132306	+	800.4	431	https://v10-1.orthodb.org/?query=24756at8782	gap junction alpha-9 protein
24758at8782	Complete	scaffold72	534245	533159	-	715.0	320	https://v10-1.orthodb.org/?query=24758at8782	Glycosyl transferase family 10
24759at8782	Complete	scaffold268	1172560	1173851	+	788.8	343	https://v10-1.orthodb.org/?query=24759at8782	Sulfotransferase
24760at8782	Complete	scaffold76	3149965	3158410	+	528.2	252	https://v10-1.orthodb.org/?query=24760at8782	General transcription factor IIH subunit
24764at8782	Complete	scaffold24	4235558	4223755	-	766.7	342	https://v10-1.orthodb.org/?query=24764at8782	Tryptophan 2,3-dioxygenase
24767at8782	Complete	scaffold5	9264817	9212099	-	667.4	330	https://v10-1.orthodb.org/?query=24767at8782	proline-rich protein 5
24777at8782	Complete	scaffold325	803030	810955	+	629.4	304	https://v10-1.orthodb.org/?query=24777at8782	Arrestin C-terminal-like domain
24792at8782	Complete	scaffold56	187820	197763	+	653.3	321	https://v10-1.orthodb.org/?query=24792at8782	TATA box-binding protein-associated factor RNA polymerase I subunit A
24793at8782	Complete	scaffold118	738335	736109	-	737.0	389	https://v10-1.orthodb.org/?query=24793at8782	osteoclast stimulatory transmembrane protein
24800at8782	Complete	scaffold238	139025	146888	+	738.2	420	https://v10-1.orthodb.org/?query=24800at8782	Rab-binding domain FIP-RBD
24803at8782	Complete	scaffold268	37600	25549	-	673.7	427	https://v10-1.orthodb.org/?query=24803at8782	telomeric repeat-binding factor 2
24819at8782	Complete	scaffold1171	22703	20975	-	818.2	367	https://v10-1.orthodb.org/?query=24819at8782	Galactose-3-O-sulfotransferase
24824at8782	Complete	scaffold53	1860346	1854022	-	718.3	360	https://v10-1.orthodb.org/?query=24824at8782	Cholecystokinin A receptor, N-terminal
24826at8782	Complete	scaffold117	1832004	1814877	-	740.3	347	https://v10-1.orthodb.org/?query=24826at8782	rho GTPase-activating protein 1
24827at8782	Complete	scaffold8	7287836	7297827	+	702.0	359	https://v10-1.orthodb.org/?query=24827at8782	Serpentine type 7TM GPCR chemoreceptor Srsx
24828at8782	Complete	scaffold862	44357	64853	+	719.9	349	https://v10-1.orthodb.org/?query=24828at8782	receptor-interacting serine/threonine-protein kinase 2
24832at8782	Complete	scaffold175	151407	171743	+	1059.2	428	https://v10-1.orthodb.org/?query=24832at8782	SMAD domain, Dwarfin-type
24850at8782	Complete	scaffold95	2240212	2280825	+	711.1	310	https://v10-1.orthodb.org/?query=24850at8782	beta-ureidopropionase
24852at8782	Complete	scaffold62	4254141	4279276	+	721.6	344	https://v10-1.orthodb.org/?query=24852at8782	protein NDRG1
24876at8782	Complete	scaffold249	263589	253500	-	691.8	371	https://v10-1.orthodb.org/?query=24876at8782	Transmembrane protein 108
24878at8782	Complete	scaffold61	574980	562557	-	667.2	367	https://v10-1.orthodb.org/?query=24878at8782	coiled-coil domain-containing protein 125
24879at8782	Complete	scaffold2162	29666	32841	+	649.9	379	https://v10-1.orthodb.org/?query=24879at8782	Fanconi anemia group E protein
24887at8782	Complete	scaffold160	142380	147206	+	689.3	345	https://v10-1.orthodb.org/?query=24887at8782	Phosphoribosyltransferase domain
24890at8782	Complete	scaffold2	8348361	8369407	+	603.8	279	https://v10-1.orthodb.org/?query=24890at8782	N2227-like
24900at8782	Complete	scaffold1009	27379	36444	+	733.8	364	https://v10-1.orthodb.org/?query=24900at8782	myosin-binding protein H
24902at8782	Complete	scaffold300	369533	215165	-	382.6	225	https://v10-1.orthodb.org/?query=24902at8782	RPEL repeat
24920at8782	Complete	scaffold20	4495735	4491546	-	644.9	351	https://v10-1.orthodb.org/?query=24920at8782	F-box domain
24924at8782	Complete	scaffold188	416206	427899	+	726.7	347	https://v10-1.orthodb.org/?query=24924at8782	Phosphoglycerate kinase
24934at8782	Complete	scaffold186	1154400	1138070	-	709.2	332	https://v10-1.orthodb.org/?query=24934at8782	pyroglutamylated RFamide peptide receptor
24935at8782	Complete	scaffold19	5443090	5432885	-	631.5	288	https://v10-1.orthodb.org/?query=24935at8782	glucoside xylosyltransferase 1
24936at8782	Missing
24958at8782	Complete	scaffold9	6176974	6178102	+	781.3	339	https://v10-1.orthodb.org/?query=24958at8782	serine protease 23
24959at8782	Complete	scaffold300	164353	165277	+	638.5	275	https://v10-1.orthodb.org/?query=24959at8782	glucose-fructose oxidoreductase domain-containing protein 1
24974at8782	Complete	scaffold607	255127	257924	+	628.6	333	https://v10-1.orthodb.org/?query=24974at8782	Amine oxidase
24979at8782	Complete	scaffold441	93754	102970	+	644.3	307	https://v10-1.orthodb.org/?query=24979at8782	transmembrane protein 5
24991at8782	Complete	scaffold1062	65237	75504	+	759.8	380	https://v10-1.orthodb.org/?query=24991at8782	carboxypeptidase A2
25006at8782	Complete	scaffold97	2215029	2217494	+	500.7	303	https://v10-1.orthodb.org/?query=25006at8782	SprT-like
25010at8782	Complete	scaffold387	166116	168611	+	601.4	346	https://v10-1.orthodb.org/?query=25010at8782	CDKN2A-interacting protein
25013at8782	Complete	scaffold62	4297031	4290947	-	614.6	282	https://v10-1.orthodb.org/?query=25013at8782	WNT1-inducible-signaling pathway protein 1
25014at8782	Complete	scaffold327	436565	459501	+	497.4	237	https://v10-1.orthodb.org/?query=25014at8782	Endoplasmic reticulum vesicle transporter, C-terminal
25018at8782	Complete	scaffold552	398226	406713	+	683.4	327	https://v10-1.orthodb.org/?query=25018at8782	P2X purinoceptor 1
25024at8782	Complete	scaffold611	372678	379155	+	744.5	335	https://v10-1.orthodb.org/?query=25024at8782	N-acetylglucosamine-6-phosphate deacetylase
25030at8782	Complete	scaffold216	119985	97080	-	730.1	364	https://v10-1.orthodb.org/?query=25030at8782	Carboxypeptidase B
25031at8782	Complete	scaffold6	9463059	9481971	+	266.1	135	https://v10-1.orthodb.org/?query=25031at8782	Shisa family
25035at8782	Complete	scaffold390	625603	640684	+	742.8	341	https://v10-1.orthodb.org/?query=25035at8782	Acyl-CoA dehydrogenase/oxidase C-terminal
25044at8782	Complete	scaffold13	6905138	6925408	+	769.3	384	https://v10-1.orthodb.org/?query=25044at8782	Major facilitator superfamily
25056at8782	Complete	scaffold628	148054	139871	-	948.2	422	https://v10-1.orthodb.org/?query=25056at8782	coiled-coil domain-containing protein 47
25060at8782	Complete	scaffold9	3740730	3684574	-	708.8	325	https://v10-1.orthodb.org/?query=25060at8782	progesterone receptor
25061at8782	Complete	scaffold228	786495	788943	+	435.6	238	https://v10-1.orthodb.org/?query=25061at8782	Myc-type, basic helix-loop-helix (bHLH) domain
25067at8782	Complete	scaffold416	880746	897937	+	610.7	287	https://v10-1.orthodb.org/?query=25067at8782	protein mab-21-like 3
25068at8782	Complete	scaffold893	80011	81184	+	759.0	346	https://v10-1.orthodb.org/?query=25068at8782	Terminal nucleotidyltransferase
25071at8782	Complete	scaffold1	20312795	20297824	-	660.5	329	https://v10-1.orthodb.org/?query=25071at8782	Homocysteine-binding domain
25072at8782	Complete	scaffold221	1284319	1296577	+	742.4	344	https://v10-1.orthodb.org/?query=25072at8782	Oxysterols receptor LXR-alpha
25084at8782	Complete	scaffold43	4182185	4183307	+	725.3	337	https://v10-1.orthodb.org/?query=25084at8782	Glycosyl transferase, family 31
25092at8782	Complete	scaffold292	636968	541282	-	603.0	281	https://v10-1.orthodb.org/?query=25092at8782	chitinase domain-containing protein 1
25101at8782	Complete	scaffold142	1109616	1133819	+	790.5	355	https://v10-1.orthodb.org/?query=25101at8782	septin-7
25102at8782	Complete	scaffold5	8655296	8716619	+	725.8	325	https://v10-1.orthodb.org/?query=25102at8782	Protein of unknown function DUF2045
25104at8782	Duplicated	scaffold29	114156	112207	-	724.5	351	https://v10-1.orthodb.org/?query=25104at8782	neuromedin-U receptor 1
25104at8782	Duplicated	scaffold4935	7908	5958	-	723.8	351	https://v10-1.orthodb.org/?query=25104at8782	neuromedin-U receptor 1
25114at8782	Complete	scaffold134	334655	343495	+	911.7	438	https://v10-1.orthodb.org/?query=25114at8782	Amino acid permease/ SLC12A domain
25123at8782	Complete	scaffold199	647942	681326	+	449.5	197	https://v10-1.orthodb.org/?query=25123at8782	Protein kinase domain
25133at8782	Complete	scaffold98	1744795	1787896	+	824.4	361	https://v10-1.orthodb.org/?query=25133at8782	Potassium channel, inwardly rectifying, transmembrane domain
25139at8782	Complete	scaffold5	12510079	12530832	+	716.4	345	https://v10-1.orthodb.org/?query=25139at8782	Intimal thickness related receptor, IRP
25144at8782	Complete	scaffold94	10255	16009	+	762.2	409	https://v10-1.orthodb.org/?query=25144at8782	Major facilitator superfamily
25153at8782	Complete	scaffold79	2905754	2895422	-	615.3	311	https://v10-1.orthodb.org/?query=25153at8782	neutrophil cytosol factor 1
25157at8782	Complete	scaffold123	730701	723738	-	750.4	327	https://v10-1.orthodb.org/?query=25157at8782	Rab-GTPase-TBC domain
25172at8782	Fragmented	scaffold85	1323228	1322664	-	161.2	121	https://v10-1.orthodb.org/?query=25172at8782	Potassium channel tetramerisation-type BTB domain
25190at8782	Complete	scaffold285	531730	524479	-	780.8	395	https://v10-1.orthodb.org/?query=25190at8782	tRNA-splicing endonuclease subunit Sen54
25199at8782	Complete	scaffold166	1891921	1987836	+	678.7	335	https://v10-1.orthodb.org/?query=25199at8782	Sulfotransferase
25200at8782	Complete	scaffold624	46556	20384	-	658.0	304	https://v10-1.orthodb.org/?query=25200at8782	transcription termination factor 3, mitochondrial
25209at8782	Complete	scaffold596	181045	165732	-	788.8	391	https://v10-1.orthodb.org/?query=25209at8782	UNC93-like MFSD11
25210at8782	Complete	scaffold673	155399	164111	+	596.6	333	https://v10-1.orthodb.org/?query=25210at8782	Ets domain
25221at8782	Complete	scaffold29	917134	805345	-	979.7	599	https://v10-1.orthodb.org/?query=25221at8782	Proteinase inhibitor I27, calpastatin
25231at8782	Complete	scaffold759	291101	292271	+	771.3	352	https://v10-1.orthodb.org/?query=25231at8782	Terminal nucleotidyltransferase
25232at8782	Complete	scaffold8	4347144	4333207	-	681.5	321	https://v10-1.orthodb.org/?query=25232at8782	acid ceramidase
25236at8782	Fragmented	scaffold269	936762	962395	+	562.6	236	https://v10-1.orthodb.org/?query=25236at8782	Tensin phosphatase, C2 domain
25237at8782	Complete	scaffold172	1619735	1609154	-	756.4	313	https://v10-1.orthodb.org/?query=25237at8782	Matrix metalloproteinase-23
25242at8782	Complete	scaffold141	162562	179381	+	634.2	332	https://v10-1.orthodb.org/?query=25242at8782	interleukin-5 receptor subunit alpha
25249at8782	Complete	scaffold221	1265732	1261154	-	616.8	298	https://v10-1.orthodb.org/?query=25249at8782	lysosomal acid phosphatase
25252at8782	Complete	scaffold433	599094	559332	-	758.1	349	https://v10-1.orthodb.org/?query=25252at8782	BEN domain
25256at8782	Complete	scaffold229	902076	851813	-	486.8	259	https://v10-1.orthodb.org/?query=25256at8782	angio-associated migratory cell protein
25258at8782	Complete	scaffold1	9707614	9692773	-	476.0	237	https://v10-1.orthodb.org/?query=25258at8782	NAD kinase
25260at8782	Complete	scaffold95	3087550	3079014	-	730.9	352	https://v10-1.orthodb.org/?query=25260at8782	protein DGCR14
25261at8782	Complete	scaffold51	3942830	3917882	-	697.6	394	https://v10-1.orthodb.org/?query=25261at8782	SANT/Myb domain
25273at8782	Complete	scaffold52	2684303	2674756	-	621.9	291	https://v10-1.orthodb.org/?query=25273at8782	Ceramide glucosyltransferase
25275at8782	Complete	scaffold144	1214000	1209274	-	758.3	355	https://v10-1.orthodb.org/?query=25275at8782	Carbohydrate sulfotransferase
25280at8782	Complete	scaffold202	509128	503612	-	808.9	381	https://v10-1.orthodb.org/?query=25280at8782	Nuclear hormone receptor, ligand-binding domain
25281at8782	Duplicated	scaffold1304	13477	10246	-	684.6	302	https://v10-1.orthodb.org/?query=25281at8782	beclin-1
25281at8782	Duplicated	scaffold787	11550	9036	-	643.7	294	https://v10-1.orthodb.org/?query=25281at8782	beclin-1
25286at8782	Complete	scaffold619	308793	296009	-	638.2	404	https://v10-1.orthodb.org/?query=25286at8782	acrosin-binding protein
25289at8782	Complete	scaffold95	971393	1038564	+	843.7	407	https://v10-1.orthodb.org/?query=25289at8782	bicaudal D-related protein 1
25291at8782	Complete	scaffold401	179834	172282	-	753.4	319	https://v10-1.orthodb.org/?query=25291at8782	Sulfotransferase domain
25302at8782	Complete	scaffold607	231281	241575	+	667.2	327	https://v10-1.orthodb.org/?query=25302at8782	Partial AB-hydrolase lipase domain
25304at8782	Complete	scaffold571	322551	306586	-	626.8	321	https://v10-1.orthodb.org/?query=25304at8782	Dehydrogenase, E1 component
25306at8782	Complete	scaffold43	4289130	4283774	-	949.8	396	https://v10-1.orthodb.org/?query=25306at8782	eukaryotic initiation factor 4A-II
25309at8782	Complete	scaffold40	3859932	3855584	-	763.4	374	https://v10-1.orthodb.org/?query=25309at8782	BAAT/Acyl-CoA thioester hydrolase C-terminal
25318at8782	Complete	scaffold809	205813	116629	-	587.5	347	https://v10-1.orthodb.org/?query=25318at8782	Ankyrin repeat
25319at8782	Complete	scaffold76	282986	354912	+	620.0	290	https://v10-1.orthodb.org/?query=25319at8782	SH2 domain
25320at8782	Complete	scaffold589	313507	272913	-	655.6	295	https://v10-1.orthodb.org/?query=25320at8782	CCR4-NOT transcription complex subunit 11
25326at8782	Complete	scaffold70	1951007	1894242	-	702.0	359	https://v10-1.orthodb.org/?query=25326at8782	Doublecortin domain
25334at8782	Complete	scaffold282	119340	112906	-	653.9	403	https://v10-1.orthodb.org/?query=25334at8782	FIIND domain
25336at8782	Complete	scaffold301	445549	453404	+	602.9	320	https://v10-1.orthodb.org/?query=25336at8782	Zinc finger, MYND-type
25355at8782	Complete	scaffold768	213105	214413	+	766.0	344	https://v10-1.orthodb.org/?query=25355at8782	Suppressor of cytokine signaling 4
25379at8782	Complete	scaffold728	221065	211216	-	739.2	319	https://v10-1.orthodb.org/?query=25379at8782	Cyclin, C-terminal domain
25387at8782	Complete	scaffold1	4081892	4034731	-	710.6	315	https://v10-1.orthodb.org/?query=25387at8782	Methyltransferase domain
25389at8782	Complete	scaffold35	2568776	2569709	+	598.1	274	https://v10-1.orthodb.org/?query=25389at8782	Potassium channel domain
25391at8782	Complete	scaffold462	529421	505470	-	484.7	251	https://v10-1.orthodb.org/?query=25391at8782	vitamin D3 receptor
25397at8782	Complete	scaffold153	557474	553204	-	808.9	405	https://v10-1.orthodb.org/?query=25397at8782	Equilibrative nucleoside transporter
25399at8782	Complete	scaffold6	7778529	7798057	+	877.5	383	https://v10-1.orthodb.org/?query=25399at8782	C2 domain
25401at8782	Missing
25402at8782	Complete	scaffold388	60109	51196	-	751.3	380	https://v10-1.orthodb.org/?query=25402at8782	cell division cycle-associated 7-like protein
25404at8782	Duplicated	scaffold2533	17180	258	-	510.7	309	https://v10-1.orthodb.org/?query=25404at8782	Collagen triple helix repeat
25404at8782	Duplicated	scaffold1646	446	8398	+	573.9	298	https://v10-1.orthodb.org/?query=25404at8782	Collagen triple helix repeat
25404at8782	Duplicated	scaffold1004	1182	11678	+	537.7	294	https://v10-1.orthodb.org/?query=25404at8782	Collagen triple helix repeat
25408at8782	Complete	scaffold629	32962	28363	-	650.2	366	https://v10-1.orthodb.org/?query=25408at8782	FAM83, N-terminal
25416at8782	Complete	scaffold335	515211	501420	-	738.2	345	https://v10-1.orthodb.org/?query=25416at8782	transmembrane protein 43
25417at8782	Complete	scaffold346	480033	477478	-	720.3	357	https://v10-1.orthodb.org/?query=25417at8782	2',3'-cyclic-nucleotide 3'-phosphodiesterase
25421at8782	Complete	scaffold108	272033	264687	-	761.2	355	https://v10-1.orthodb.org/?query=25421at8782	AAA ATPase, AAA+ lid domain
25422at8782	Complete	scaffold21	4096555	4066443	-	726.5	357	https://v10-1.orthodb.org/?query=25422at8782	GRAM domain
25434at8782	Complete	scaffold43	836692	830412	-	681.0	326	https://v10-1.orthodb.org/?query=25434at8782	Neutral cholesterol ester hydrolase 1
25435at8782	Complete	scaffold724	148757	157830	+	619.5	540	https://v10-1.orthodb.org/?query=25435at8782	mitochondrial antiviral-signaling protein
25443at8782	Complete	scaffold104	824040	810505	-	700.1	315	https://v10-1.orthodb.org/?query=25443at8782	Glycosyl transferase CAP10 domain
25444at8782	Complete	scaffold141	158862	149979	-	671.3	333	https://v10-1.orthodb.org/?query=25444at8782	CCA tRNA nucleotidyltransferase 1, mitochondrial
25456at8782	Complete	scaffold514	104516	126868	+	711.9	371	https://v10-1.orthodb.org/?query=25456at8782	septin-10
25469at8782	Complete	scaffold9	1721841	1709297	-	628.3	381	https://v10-1.orthodb.org/?query=25469at8782	coiled-coil domain-containing protein 82
25472at8782	Complete	scaffold56	473307	493138	+	603.4	301	https://v10-1.orthodb.org/?query=25472at8782	Dual specificity protein phosphatase 10
25474at8782	Complete	scaffold88	993997	1008319	+	757.9	377	https://v10-1.orthodb.org/?query=25474at8782	Taxilin family
25480at8782	Complete	scaffold1	5535747	5535060	-	390.6	208	https://v10-1.orthodb.org/?query=25480at8782	Protein hinderin
25491at8782	Complete	scaffold958	13740	15786	+	854.1	377	https://v10-1.orthodb.org/?query=25491at8782	Serpin domain
25496at8782	Complete	scaffold570	162993	165106	+	751.1	362	https://v10-1.orthodb.org/?query=25496at8782	Leucine-rich repeat
25497at8782	Complete	scaffold625	153251	163107	+	704.6	329	https://v10-1.orthodb.org/?query=25497at8782	Glycosyl transferase family 29
25506at8782	Complete	scaffold607	397139	384236	-	675.1	359	https://v10-1.orthodb.org/?query=25506at8782	Cwf19-like, C-terminal domain-1
25511at8782	Complete	scaffold16	6238924	6237953	-	251.6	121	https://v10-1.orthodb.org/?query=25511at8782	macrophage colony-stimulating factor 1
25512at8782	Complete	scaffold327	644842	621011	-	881.3	418	https://v10-1.orthodb.org/?query=25512at8782	RNA recognition motif domain
25527at8782	Complete	scaffold155	133035	142529	+	755.9	352	https://v10-1.orthodb.org/?query=25527at8782	F-box domain
25529at8782	Complete	scaffold152	1205260	1250752	+	652.2	319	https://v10-1.orthodb.org/?query=25529at8782	Tumor necrosis factor receptor superfamily member 19
25532at8782	Complete	scaffold808	122017	130534	+	598.8	277	https://v10-1.orthodb.org/?query=25532at8782	Queuine tRNA-ribosyltransferase accessory subunit 2
25540at8782	Complete	scaffold95	2228812	2236878	+	737.2	355	https://v10-1.orthodb.org/?query=25540at8782	adenosine receptor A2a
25541at8782	Complete	scaffold355	861778	876268	+	764.2	350	https://v10-1.orthodb.org/?query=25541at8782	WD40 repeat
25553at8782	Complete	scaffold153	444847	435340	-	708.2	381	https://v10-1.orthodb.org/?query=25553at8782	Zinc finger, RING-type
25558at8782	Complete	scaffold95	2472821	2445442	-	1141.4	652	https://v10-1.orthodb.org/?query=25558at8782	Mediator of RNA polymerase II transcription subunit 15
25569at8782	Complete	scaffold179	1043622	1065764	+	703.5	326	https://v10-1.orthodb.org/?query=25569at8782	opsin-5-like
25583at8782	Complete	scaffold46	225595	232492	+	885.2	380	https://v10-1.orthodb.org/?query=25583at8782	AAA ATPase, AAA+ lid domain
25587at8782	Complete	scaffold306	1402010	1533641	+	709.8	331	https://v10-1.orthodb.org/?query=25587at8782	succinyl-CoA ligase 
25611at8782	Missing
25615at8782	Complete	scaffold562	411226	386941	-	765.0	351	https://v10-1.orthodb.org/?query=25615at8782	Serine/threonine-protein kinase H1
25621at8782	Complete	scaffold447	365568	339604	-	840.1	357	https://v10-1.orthodb.org/?query=25621at8782	Protein kinase domain
25636at8782	Complete	scaffold95	1676976	1669093	-	707.5	321	https://v10-1.orthodb.org/?query=25636at8782	phosphatidylserine decarboxylase proenzyme isoform X1
25637at8782	Complete	scaffold5	2058189	2068843	+	640.7	346	https://v10-1.orthodb.org/?query=25637at8782	ubl carboxyl-terminal hydrolase 18
25639at8782	Complete	scaffold5	857072	882092	+	762.8	327	https://v10-1.orthodb.org/?query=25639at8782	Adiponectin receptor protein 2
25647at8782	Complete	scaffold719	114458	121767	+	684.4	287	https://v10-1.orthodb.org/?query=25647at8782	AAA ATPase, AAA+ lid domain
25650at8782	Complete	scaffold163	1844157	1799882	-	687.6	312	https://v10-1.orthodb.org/?query=25650at8782	tyrosine-protein phosphatase non-receptor type 2
25657at8782	Complete	scaffold624	53645	74557	+	719.1	320	https://v10-1.orthodb.org/?query=25657at8782	Phosphatidyl serine synthase
25676at8782	Complete	scaffold9	6794350	6775555	-	728.2	346	https://v10-1.orthodb.org/?query=25676at8782	Cathepsin C exclusion
25678at8782	Complete	scaffold189	1647950	1632259	-	811.8	340	https://v10-1.orthodb.org/?query=25678at8782	Actin family
25690at8782	Complete	scaffold243	200625	204109	+	761.5	325	https://v10-1.orthodb.org/?query=25690at8782	Pseudouridine synthase I, TruA, alpha/beta domain
25697at8782	Complete	scaffold641	315850	313327	-	804.9	392	https://v10-1.orthodb.org/?query=25697at8782	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like
25703at8782	Complete	scaffold11	4711045	4709335	-	626.5	282	https://v10-1.orthodb.org/?query=25703at8782	XK-related protein
25708at8782	Complete	scaffold401	331124	335740	+	607.8	295	https://v10-1.orthodb.org/?query=25708at8782	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform
25711at8782	Complete	scaffold45	277049	267415	-	655.1	318	https://v10-1.orthodb.org/?query=25711at8782	Methyltransferase-like 22
25714at8782	Complete	scaffold343	373207	374398	+	606.6	291	https://v10-1.orthodb.org/?query=25714at8782	Olfactory receptor
25716at8782	Complete	scaffold222	62319	61128	-	632.5	300	https://v10-1.orthodb.org/?query=25716at8782	Hexosyltransferase
25718at8782	Complete	scaffold19	2770419	2760955	-	706.0	328	https://v10-1.orthodb.org/?query=25718at8782	interferon-related developmental regulator 1
25722at8782	Complete	scaffold1	5374062	5399282	+	642.4	294	https://v10-1.orthodb.org/?query=25722at8782	abhydrolase domain-containing protein 3
25723at8782	Complete	scaffold37	1955721	2044101	+	688.0	307	https://v10-1.orthodb.org/?query=25723at8782	Zinc finger protein 704
25729at8782	Complete	scaffold95	551420	546212	-	653.6	312	https://v10-1.orthodb.org/?query=25729at8782	Immunoglobulin
25732at8782	Complete	scaffold259	505420	496461	-	683.2	344	https://v10-1.orthodb.org/?query=25732at8782	GPCR, family 2, extracellular hormone receptor domain
25735at8782	Complete	scaffold158	939908	968697	+	860.0	374	https://v10-1.orthodb.org/?query=25735at8782	GAT domain
25751at8782	Complete	scaffold669	371521	394173	+	719.4	306	https://v10-1.orthodb.org/?query=25751at8782	Pellino family
25780at8782	Complete	scaffold431	303900	314262	+	827.5	477	https://v10-1.orthodb.org/?query=25780at8782	RNA recognition motif domain
25788at8782	Complete	scaffold324	368256	345952	-	618.5	283	https://v10-1.orthodb.org/?query=25788at8782	spondin-2
25791at8782	Complete	scaffold162	236810	241600	+	622.3	322	https://v10-1.orthodb.org/?query=25791at8782	Potassium channel domain
25801at8782	Complete	scaffold72	329751	331008	+	736.0	352	https://v10-1.orthodb.org/?query=25801at8782	Putative G-protein coupled receptor 63
25802at8782	Complete	scaffold60	1851546	1846574	-	707.4	311	https://v10-1.orthodb.org/?query=25802at8782	Potassium channel, inwardly rectifying, Kir
